"","subject_ids","user_name","classification_id","workflow_version","habitat","transect","task_index","task","task_label","value","total_submissions","submission_index","choice","how_many","behavior_CLIMBING","behavior_EATING","behavior_FLYING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING"
"386",27519629,"not-logged-in-63df2e6c2b0290c29aac",131860935,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"387",27519614,"not-logged-in-63df2e6c2b0290c29aac",131861121,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(), filters = list()))",1,1,"DEERWHITETAILED",NA,NA,NA,NA,NA,NA,NA
"388",27519670,"not-logged-in-63df2e6c2b0290c29aac",131861211,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"389",27519506,"not-logged-in-8115f3d994e270181c60",131861233,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"HUMAN",NA,0,0,0,0,1,0
"390",27519722,"not-logged-in-63df2e6c2b0290c29aac",131861286,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"391",27519563,"not-logged-in-8115f3d994e270181c60",131861340,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"392",27519665,"not-logged-in-63df2e6c2b0290c29aac",131861367,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"393",27519732,"not-logged-in-63df2e6c2b0290c29aac",131861451,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"394",27519630,"not-logged-in-8115f3d994e270181c60",131861584,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"395",27519715,"not-logged-in-63df2e6c2b0290c29aac",131861625,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OTHERBIRD"", answers = list(HOWMANY = ""2"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"OTHERBIRD","2",0,0,0,0,1,0
"396",27519625,"not-logged-in-63df2e6c2b0290c29aac",131861709,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""CLIMBING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",1,0,0,0,0,0
"397",27519545,"not-logged-in-63df2e6c2b0290c29aac",131861803,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(), filters = list()))",1,1,"HUMAN",NA,NA,NA,NA,NA,NA,NA
"398",27519550,"not-logged-in-8115f3d994e270181c60",131861808,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OPOSSUM",NA,0,0,0,0,0,1
"399",27519568,"not-logged-in-63df2e6c2b0290c29aac",131861857,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"400",27519699,"not-logged-in-63df2e6c2b0290c29aac",131861966,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"401",27519519,"not-logged-in-8115f3d994e270181c60",131862007,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"402",27519621,"not-logged-in-63df2e6c2b0290c29aac",131862090,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"403",27519711,"not-logged-in-63df2e6c2b0290c29aac",131862188,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"404",27519559,"not-logged-in-63df2e6c2b0290c29aac",131862241,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"405",27519620,"not-logged-in-8115f3d994e270181c60",131862315,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"406",27519515,"not-logged-in-63df2e6c2b0290c29aac",131862316,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"407",27519658,"not-logged-in-63df2e6c2b0290c29aac",131862378,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"408",27519662,"not-logged-in-63df2e6c2b0290c29aac",131862430,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"409",27519649,"not-logged-in-8115f3d994e270181c60",131862517,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"410",27519535,"not-logged-in-63df2e6c2b0290c29aac",131862563,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"411",27519634,"not-logged-in-63df2e6c2b0290c29aac",131862586,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"412",27519674,"not-logged-in-8115f3d994e270181c60",131862633,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"413",27519630,"not-logged-in-63df2e6c2b0290c29aac",131862683,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"414",27519658,"not-logged-in-8115f3d994e270181c60",131862737,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"415",27519563,"not-logged-in-63df2e6c2b0290c29aac",131862772,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"416",27519620,"not-logged-in-63df2e6c2b0290c29aac",131862847,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"417",27519560,"not-logged-in-8115f3d994e270181c60",131862855,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OPOSSUM","1",0,0,0,0,0,1
"418",27519606,"not-logged-in-63df2e6c2b0290c29aac",131862887,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"419",27519592,"not-logged-in-63df2e6c2b0290c29aac",131862935,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"420",27519542,"not-logged-in-8115f3d994e270181c60",131862950,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(), filters = list()))",1,1,"HUMAN",NA,NA,NA,NA,NA,NA,NA
"421",27519631,"not-logged-in-63df2e6c2b0290c29aac",131863015,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(), filters = list()))",1,1,"OTHERSMALLMAMMAL",NA,NA,NA,NA,NA,NA,NA
"422",27519572,"not-logged-in-63df2e6c2b0290c29aac",131863068,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"423",27519721,"not-logged-in-8115f3d994e270181c60",131863099,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"424",27519701,"not-logged-in-63df2e6c2b0290c29aac",131863126,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"425",27519667,"not-logged-in-63df2e6c2b0290c29aac",131863176,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"426",27519562,"not-logged-in-8115f3d994e270181c60",131863179,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"427",27519556,"not-logged-in-63df2e6c2b0290c29aac",131863252,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""PORCUPINE"", answers = list(), filters = list()))",1,1,"PORCUPINE",NA,NA,NA,NA,NA,NA,NA
"428",27519512,"not-logged-in-63df2e6c2b0290c29aac",131863329,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"429",27519703,"not-logged-in-8115f3d994e270181c60",131863365,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"430",27519649,"not-logged-in-63df2e6c2b0290c29aac",131863401,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(), filters = list()))",1,1,"RACCOON",NA,NA,NA,NA,NA,NA,NA
"431",27519689,"not-logged-in-8115f3d994e270181c60",131863439,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"432",27519640,"not-logged-in-63df2e6c2b0290c29aac",131863465,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"433",27519511,"not-logged-in-63df2e6c2b0290c29aac",131863506,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"434",27519718,"not-logged-in-8115f3d994e270181c60",131863540,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"435",27519660,"not-logged-in-63df2e6c2b0290c29aac",131863551,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"436",27519689,"not-logged-in-63df2e6c2b0290c29aac",131863609,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"437",27519687,"not-logged-in-63df2e6c2b0290c29aac",131863638,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"438",27519614,"not-logged-in-8115f3d994e270181c60",131863678,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED","1",0,0,0,0,0,1
"439",27519692,"not-logged-in-63df2e6c2b0290c29aac",131863686,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"440",27519553,"not-logged-in-63df2e6c2b0290c29aac",131863717,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"441",27519591,"not-logged-in-63df2e6c2b0290c29aac",131863788,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"442",27519612,"not-logged-in-63df2e6c2b0290c29aac",131863908,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"443",27519574,"not-logged-in-63df2e6c2b0290c29aac",131863958,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"444",27519602,"not-logged-in-63df2e6c2b0290c29aac",131864056,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"445",27519663,"not-logged-in-63df2e6c2b0290c29aac",131864129,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"446",27519643,"not-logged-in-63df2e6c2b0290c29aac",131864204,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""TURKEY"", answers = list(), filters = list()))",1,1,"TURKEY",NA,NA,NA,NA,NA,NA,NA
"447",27519623,"not-logged-in-63df2e6c2b0290c29aac",131864466,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(), filters = list()))",1,1,"OTHERSMALLMAMMAL",NA,NA,NA,NA,NA,NA,NA
"448",27519726,"not-logged-in-63df2e6c2b0290c29aac",131864553,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"449",27519513,"not-logged-in-63df2e6c2b0290c29aac",131864600,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"450",27519510,"not-logged-in-63df2e6c2b0290c29aac",131864724,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(), filters = list()))",1,1,"RACCOON",NA,NA,NA,NA,NA,NA,NA
"451",27519573,"not-logged-in-63df2e6c2b0290c29aac",131864846,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"452",27519677,"shyanne75",131864864,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OTHERSMALLMAMMAL","1",0,0,0,0,0,1
"453",27519582,"not-logged-in-63df2e6c2b0290c29aac",131864942,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"454",27519581,"not-logged-in-63df2e6c2b0290c29aac",131864982,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"455",27519709,"not-logged-in-63df2e6c2b0290c29aac",131865024,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"456",27519533,"shyanne75",131865025,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"457",27519551,"not-logged-in-63df2e6c2b0290c29aac",131865080,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"458",27519649,"shyanne75",131865083,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"459",27519569,"not-logged-in-63df2e6c2b0290c29aac",131865213,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"460",27519645,"shyanne75",131865281,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"461",27519549,"not-logged-in-63df2e6c2b0290c29aac",131865320,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"462",27519595,"shyanne75",131865335,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"463",27519558,"shyanne75",131865388,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"464",27519520,"not-logged-in-63df2e6c2b0290c29aac",131865405,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELFLYING"", answers = list(), filters = list()))",1,1,"SQUIRRELFLYING",NA,NA,NA,NA,NA,NA,NA
"465",27519631,"shyanne75",131865513,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OTHERSMALLMAMMAL","1",0,0,0,0,0,1
"466",27519704,"not-logged-in-63df2e6c2b0290c29aac",131865564,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(), filters = list()))",1,1,"OPOSSUM",NA,NA,NA,NA,NA,NA,NA
"467",27519594,"not-logged-in-63df2e6c2b0290c29aac",131865624,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"468",27519637,"not-logged-in-63df2e6c2b0290c29aac",131865683,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"469",27519565,"not-logged-in-63df2e6c2b0290c29aac",131865728,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"470",27519698,"not-logged-in-63df2e6c2b0290c29aac",131865764,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"471",27519724,"not-logged-in-63df2e6c2b0290c29aac",131865811,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"472",27519544,"not-logged-in-63df2e6c2b0290c29aac",131865876,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(), filters = list()))",1,1,"HUMAN",NA,NA,NA,NA,NA,NA,NA
"473",27519626,"not-logged-in-63df2e6c2b0290c29aac",131866010,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(), filters = list()))",1,1,"SQUIRRELGRAY",NA,NA,NA,NA,NA,NA,NA
"474",27519525,"shyanne75",131927896,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OPOSSUM","1",0,0,0,0,0,1
"475",27519611,"shyanne75",131927984,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"476",27519554,"shyanne75",131994756,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"477",27519689,"shyanne75",131995340,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"478",27519576,"shyanne75",131995461,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"479",27519591,"shyanne75",131995523,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"480",27519633,"shyanne75",131995617,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"481",27519606,"shyanne75",131995726,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"482",27519511,"shyanne75",131995862,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELFLYING"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""CLIMBING"")), filters = list()))",1,1,"SQUIRRELFLYING","1",1,0,0,0,0,0
